country_region_code,date,category,mob_change
NO,2021-10-25,Retail & recreation,3.0
NO,2021-10-26,Retail & recreation,7.0
NO,2021-10-27,Retail & recreation,5.0
NO,2021-10-28,Retail & recreation,4.0
NO,2021-10-29,Retail & recreation,6.0
NO,2021-10-30,Retail & recreation,7.0
NO,2021-10-31,Retail & recreation,1.0
NO,2021-11-01,Retail & recreation,1.0
NO,2021-11-02,Retail & recreation,3.0
NO,2021-11-03,Retail & recreation,2.0
NO,2021-11-04,Retail & recreation,3.0
NO,2021-11-05,Retail & recreation,1.0
NO,2021-11-06,Retail & recreation,4.0
NO,2021-11-07,Retail & recreation,-7.0
NO,2021-11-08,Retail & recreation,0.0
NO,2021-11-09,Retail & recreation,1.0
NO,2021-11-10,Retail & recreation,1.0
NO,2021-11-11,Retail & recreation,3.0
NO,2021-11-12,Retail & recreation,7.0
NO,2021-11-13,Retail & recreation,7.0
NO,2021-11-14,Retail & recreation,-1.0
NO,2021-11-15,Retail & recreation,1.0
NO,2021-11-16,Retail & recreation,4.0
NO,2021-11-17,Retail & recreation,2.0
NO,2021-11-18,Retail & recreation,5.0
NO,2021-11-19,Retail & recreation,6.0
NO,2021-11-20,Retail & recreation,7.0
NO,2021-11-21,Retail & recreation,1.0
NO,2021-11-22,Retail & recreation,8.0
NO,2021-11-23,Retail & recreation,9.0
NO,2021-11-24,Retail & recreation,10.0
NO,2021-11-25,Retail & recreation,12.0
NO,2021-11-26,Retail & recreation,16.0
NO,2021-11-27,Retail & recreation,8.0
NO,2021-11-28,Retail & recreation,-7.0
NO,2021-11-29,Retail & recreation,8.0
NO,2021-11-30,Retail & recreation,8.0
NO,2021-12-01,Retail & recreation,6.0
NO,2021-12-02,Retail & recreation,4.0
NO,2021-12-03,Retail & recreation,-2.0
NO,2021-12-04,Retail & recreation,-3.0
NO,2021-12-05,Retail & recreation,9.0
NO,2021-12-06,Retail & recreation,3.0
NO,2021-12-07,Retail & recreation,3.0
NO,2021-12-08,Retail & recreation,0.0
NO,2021-12-09,Retail & recreation,4.0
NO,2021-12-10,Retail & recreation,3.0
NO,2021-12-11,Retail & recreation,-2.0
NO,2021-12-12,Retail & recreation,24.0
NO,2021-12-13,Retail & recreation,8.0
NO,2021-12-14,Retail & recreation,10.0
NO,2021-12-15,Retail & recreation,6.0
NO,2021-12-16,Retail & recreation,8.0
NO,2021-12-17,Retail & recreation,-2.0
NO,2021-12-18,Retail & recreation,-9.0
NO,2021-12-19,Retail & recreation,26.0
NO,2021-12-20,Retail & recreation,23.0
NO,2021-12-21,Retail & recreation,24.0
NO,2021-12-22,Retail & recreation,25.0
NO,2021-12-23,Retail & recreation,9.0
NO,2021-12-24,Retail & recreation,-69.0
NO,2021-12-25,Retail & recreation,-88.0
NO,2021-12-26,Retail & recreation,-56.0
NO,2021-12-27,Retail & recreation,-7.0
NO,2021-12-28,Retail & recreation,-14.0
NO,2021-12-29,Retail & recreation,-10.0
NO,2021-12-30,Retail & recreation,-4.0
NO,2021-12-31,Retail & recreation,-46.0
NO,2022-01-01,Retail & recreation,-82.0
NO,2022-01-02,Retail & recreation,-39.0
NO,2022-01-03,Retail & recreation,-12.0
NO,2022-01-04,Retail & recreation,-14.0
NO,2022-01-05,Retail & recreation,-15.0
NO,2022-01-06,Retail & recreation,-16.0
NO,2022-01-07,Retail & recreation,-25.0
NO,2022-01-08,Retail & recreation,-26.0
NO,2022-01-09,Retail & recreation,-42.0
NO,2022-01-10,Retail & recreation,-12.0
NO,2022-01-11,Retail & recreation,-13.0
NO,2022-01-12,Retail & recreation,-15.0
NO,2022-01-13,Retail & recreation,-16.0
NO,2022-01-14,Retail & recreation,-15.0
NO,2022-01-15,Retail & recreation,-15.0
NO,2022-01-16,Retail & recreation,-33.0
NO,2022-01-17,Retail & recreation,-11.0
NO,2022-01-18,Retail & recreation,-11.0
NO,2022-01-19,Retail & recreation,-10.0
NO,2022-01-20,Retail & recreation,-10.0
NO,2022-01-21,Retail & recreation,-12.0
NO,2022-01-22,Retail & recreation,-13.0
NO,2022-01-23,Retail & recreation,-27.0
NO,2022-01-24,Retail & recreation,-10.0
NO,2022-01-25,Retail & recreation,-8.0
NO,2022-01-26,Retail & recreation,-10.0
NO,2022-01-27,Retail & recreation,-10.0
NO,2022-01-28,Retail & recreation,-12.0
NO,2022-01-29,Retail & recreation,-14.0
NO,2022-01-30,Retail & recreation,-22.0
NO,2022-01-31,Retail & recreation,-9.0
NO,2022-02-01,Retail & recreation,-13.0
NO,2022-02-02,Retail & recreation,-11.0
NO,2022-02-03,Retail & recreation,-12.0
NO,2022-02-04,Retail & recreation,-13.0
NO,2022-02-05,Retail & recreation,-13.0
NO,2022-02-06,Retail & recreation,-19.0
NO,2022-02-07,Retail & recreation,-11.0
NO,2022-02-08,Retail & recreation,-10.0
NO,2022-02-09,Retail & recreation,-11.0
NO,2022-02-10,Retail & recreation,-9.0
NO,2022-02-11,Retail & recreation,-9.0
NO,2022-02-12,Retail & recreation,-7.0
NO,2022-02-13,Retail & recreation,-11.0
NO,2022-02-14,Retail & recreation,-4.0
NO,2022-02-15,Retail & recreation,-7.0
NO,2022-02-16,Retail & recreation,-9.0
NO,2022-02-17,Retail & recreation,-5.0
NO,2022-02-18,Retail & recreation,-5.0
NO,2022-02-19,Retail & recreation,-7.0
NO,2022-02-20,Retail & recreation,-14.0
NO,2022-02-21,Retail & recreation,-6.0
NO,2022-02-22,Retail & recreation,-5.0
NO,2022-02-23,Retail & recreation,-7.0
NO,2022-02-24,Retail & recreation,-9.0
NO,2022-02-25,Retail & recreation,-11.0
NO,2022-02-26,Retail & recreation,-12.0
NO,2022-02-27,Retail & recreation,-12.0
NO,2022-02-28,Retail & recreation,-8.0
NO,2022-03-01,Retail & recreation,-5.0
NO,2022-03-02,Retail & recreation,-6.0
NO,2022-03-03,Retail & recreation,-7.0
NO,2022-03-04,Retail & recreation,-8.0
NO,2022-03-05,Retail & recreation,-9.0
NO,2022-03-06,Retail & recreation,-7.0
NO,2022-03-07,Retail & recreation,-8.0
NO,2022-03-08,Retail & recreation,-3.0
NO,2022-03-09,Retail & recreation,-9.0
NO,2022-03-10,Retail & recreation,-7.0
NO,2020-02-15,Grocery & pharmacy,1.0
NO,2020-02-16,Grocery & pharmacy,3.0
NO,2020-02-17,Grocery & pharmacy,0.0
NO,2020-02-18,Grocery & pharmacy,-1.0
NO,2020-02-19,Grocery & pharmacy,4.0
NO,2020-02-20,Grocery & pharmacy,-2.0
NO,2020-02-21,Grocery & pharmacy,-1.0
NO,2020-02-22,Grocery & pharmacy,-1.0
NO,2020-02-23,Grocery & pharmacy,9.0
NO,2020-02-24,Grocery & pharmacy,1.0
NO,2020-02-25,Grocery & pharmacy,1.0
NO,2020-02-26,Grocery & pharmacy,2.0
NO,2020-02-27,Grocery & pharmacy,3.0
NO,2020-02-28,Grocery & pharmacy,3.0
NO,2020-02-29,Grocery & pharmacy,-1.0
NO,2020-03-01,Grocery & pharmacy,2.0
NO,2020-03-02,Grocery & pharmacy,2.0
NO,2020-03-03,Grocery & pharmacy,1.0
NO,2020-03-04,Grocery & pharmacy,1.0
NO,2020-03-05,Grocery & pharmacy,4.0
NO,2020-03-06,Grocery & pharmacy,3.0
NO,2020-03-07,Grocery & pharmacy,0.0
NO,2020-03-08,Grocery & pharmacy,-2.0
NO,2020-03-09,Grocery & pharmacy,2.0
NO,2020-03-10,Grocery & pharmacy,2.0
NO,2020-03-11,Grocery & pharmacy,9.0
NO,2020-03-12,Grocery & pharmacy,51.0
NO,2020-03-13,Grocery & pharmacy,5.0
NO,2020-03-14,Grocery & pharmacy,-9.0
NO,2020-03-15,Grocery & pharmacy,-39.0
NO,2020-03-16,Grocery & pharmacy,-9.0
NO,2020-03-17,Grocery & pharmacy,-15.0
NO,2020-03-18,Grocery & pharmacy,-15.0
NO,2020-03-19,Grocery & pharmacy,-11.0
NO,2020-03-20,Grocery & pharmacy,-12.0
NO,2020-03-21,Grocery & pharmacy,-10.0
NO,2020-03-22,Grocery & pharmacy,-32.0
NO,2020-03-23,Grocery & pharmacy,-14.0
NO,2020-03-24,Grocery & pharmacy,-14.0
NO,2020-03-25,Grocery & pharmacy,-13.0
NO,2020-03-26,Grocery & pharmacy,-10.0
NO,2020-03-27,Grocery & pharmacy,-9.0
NO,2020-03-28,Grocery & pharmacy,-8.0
NO,2020-03-29,Grocery & pharmacy,-32.0
NO,2020-03-30,Grocery & pharmacy,-11.0
NO,2020-03-31,Grocery & pharmacy,-7.0
NO,2020-04-01,Grocery & pharmacy,-6.0
NO,2020-04-02,Grocery & pharmacy,-4.0
NO,2020-04-03,Grocery & pharmacy,-3.0
NO,2020-04-04,Grocery & pharmacy,-3.0
NO,2020-04-05,Grocery & pharmacy,-22.0
NO,2020-04-06,Grocery & pharmacy,9.0
NO,2020-04-07,Grocery & pharmacy,27.0
NO,2020-04-08,Grocery & pharmacy,40.0
NO,2020-04-09,Grocery & pharmacy,-80.0
NO,2020-04-10,Grocery & pharmacy,-80.0
NO,2020-04-11,Grocery & pharmacy,-2.0
NO,2020-04-12,Grocery & pharmacy,-31.0
NO,2020-04-13,Grocery & pharmacy,-80.0
NO,2020-04-14,Grocery & pharmacy,7.0
NO,2020-04-15,Grocery & pharmacy,-3.0
NO,2020-04-16,Grocery & pharmacy,-2.0
NO,2020-04-17,Grocery & pharmacy,3.0
NO,2020-04-18,Grocery & pharmacy,3.0
NO,2020-04-19,Grocery & pharmacy,
NO,2020-04-20,Grocery & pharmacy,1.0
NO,2020-04-21,Grocery & pharmacy,5.0
NO,2020-04-22,Grocery & pharmacy,4.0
NO,2020-04-23,Grocery & pharmacy,5.0
NO,2020-04-24,Grocery & pharmacy,2.0
NO,2020-04-25,Grocery & pharmacy,1.0
NO,2020-04-26,Grocery & pharmacy,
NO,2020-04-27,Grocery & pharmacy,-1.0
NO,2020-04-28,Grocery & pharmacy,3.0
NO,2020-04-29,Grocery & pharmacy,7.0
NO,2020-04-30,Grocery & pharmacy,39.0
NO,2020-05-01,Grocery & pharmacy,-78.0
NO,2020-05-02,Grocery & pharmacy,17.0
NO,2020-05-03,Grocery & pharmacy,
NO,2020-05-04,Grocery & pharmacy,4.0
NO,2020-05-05,Grocery & pharmacy,5.0
NO,2020-05-06,Grocery & pharmacy,6.0
NO,2020-05-07,Grocery & pharmacy,9.0
NO,2020-05-08,Grocery & pharmacy,4.0
NO,2020-05-09,Grocery & pharmacy,5.0
NO,2020-05-10,Grocery & pharmacy,0.0
NO,2020-05-11,Grocery & pharmacy,3.0
NO,2020-05-12,Grocery & pharmacy,9.0
NO,2020-05-13,Grocery & pharmacy,8.0
NO,2020-05-14,Grocery & pharmacy,15.0
NO,2020-05-15,Grocery & pharmacy,12.0
NO,2020-05-16,Grocery & pharmacy,16.0
NO,2020-05-17,Grocery & pharmacy,-22.0
NO,2020-05-18,Grocery & pharmacy,-8.0
NO,2020-05-19,Grocery & pharmacy,5.0
NO,2020-05-20,Grocery & pharmacy,41.0
NO,2020-05-21,Grocery & pharmacy,-70.0
NO,2020-05-22,Grocery & pharmacy,15.0
NO,2020-05-23,Grocery & pharmacy,2.0
NO,2020-05-24,Grocery & pharmacy,9.0
NO,2020-05-25,Grocery & pharmacy,10.0
NO,2020-05-26,Grocery & pharmacy,8.0
NO,2020-05-27,Grocery & pharmacy,11.0
NO,2020-05-28,Grocery & pharmacy,16.0
NO,2020-05-29,Grocery & pharmacy,18.0
NO,2020-05-30,Grocery & pharmacy,2.0
NO,2020-05-31,Grocery & pharmacy,49.0
NO,2020-06-01,Grocery & pharmacy,-66.0
NO,2020-06-02,Grocery & pharmacy,31.0
NO,2020-06-03,Grocery & pharmacy,13.0
NO,2020-06-04,Grocery & pharmacy,12.0
NO,2020-06-05,Grocery & pharmacy,7.0
NO,2020-06-06,Grocery & pharmacy,6.0
NO,2020-06-07,Grocery & pharmacy,7.0
NO,2020-06-08,Grocery & pharmacy,7.0
NO,2020-06-09,Grocery & pharmacy,8.0
NO,2020-06-10,Grocery & pharmacy,11.0
NO,2020-06-11,Grocery & pharmacy,18.0
NO,2020-06-12,Grocery & pharmacy,15.0
NO,2020-06-13,Grocery & pharmacy,9.0
NO,2020-06-14,Grocery & pharmacy,41.0
NO,2020-06-15,Grocery & pharmacy,19.0
NO,2020-06-16,Grocery & pharmacy,19.0
NO,2020-06-17,Grocery & pharmacy,19.0
NO,2020-06-18,Grocery & pharmacy,24.0
NO,2020-06-19,Grocery & pharmacy,13.0
NO,2020-06-20,Grocery & pharmacy,8.0
NO,2020-06-21,Grocery & pharmacy,32.0
NO,2020-06-22,Grocery & pharmacy,18.0
NO,2020-06-23,Grocery & pharmacy,20.0
NO,2020-06-24,Grocery & pharmacy,15.0
NO,2020-06-25,Grocery & pharmacy,19.0
NO,2020-06-26,Grocery & pharmacy,10.0
NO,2020-06-27,Grocery & pharmacy,5.0
NO,2020-06-28,Grocery & pharmacy,35.0
NO,2020-06-29,Grocery & pharmacy,16.0
NO,2020-06-30,Grocery & pharmacy,13.0
NO,2020-07-01,Grocery & pharmacy,12.0
NO,2020-07-02,Grocery & pharmacy,14.0
NO,2020-07-03,Grocery & pharmacy,4.0
NO,2020-07-04,Grocery & pharmacy,4.0
NO,2020-07-05,Grocery & pharmacy,31.0
NO,2020-07-06,Grocery & pharmacy,16.0
NO,2020-07-07,Grocery & pharmacy,13.0
NO,2020-07-08,Grocery & pharmacy,12.0
NO,2020-07-09,Grocery & pharmacy,12.0
NO,2020-07-10,Grocery & pharmacy,5.0
NO,2020-07-11,Grocery & pharmacy,3.0
NO,2020-07-12,Grocery & pharmacy,49.0
NO,2020-07-13,Grocery & pharmacy,16.0
NO,2020-07-14,Grocery & pharmacy,13.0
NO,2020-07-15,Grocery & pharmacy,14.0
NO,2020-07-16,Grocery & pharmacy,11.0
NO,2020-07-17,Grocery & pharmacy,3.0
NO,2020-07-18,Grocery & pharmacy,2.0
NO,2020-07-19,Grocery & pharmacy,47.0
NO,2020-07-20,Grocery & pharmacy,18.0
NO,2020-07-21,Grocery & pharmacy,13.0
NO,2020-07-22,Grocery & pharmacy,13.0
NO,2020-07-23,Grocery & pharmacy,12.0
NO,2020-07-24,Grocery & pharmacy,1.0
NO,2020-07-25,Grocery & pharmacy,0.0
NO,2020-07-26,Grocery & pharmacy,38.0
NO,2020-07-27,Grocery & pharmacy,15.0
NO,2020-07-28,Grocery & pharmacy,9.0
NO,2020-07-29,Grocery & pharmacy,10.0
NO,2020-07-30,Grocery & pharmacy,11.0
NO,2020-07-31,Grocery & pharmacy,0.0
NO,2020-08-01,Grocery & pharmacy,-2.0
NO,2020-08-02,Grocery & pharmacy,42.0
NO,2020-08-03,Grocery & pharmacy,14.0
NO,2020-08-04,Grocery & pharmacy,10.0
NO,2020-08-05,Grocery & pharmacy,8.0
NO,2020-08-06,Grocery & pharmacy,10.0
NO,2020-08-07,Grocery & pharmacy,1.0
NO,2020-08-08,Grocery & pharmacy,-1.0
NO,2020-08-09,Grocery & pharmacy,44.0
NO,2020-08-10,Grocery & pharmacy,11.0
NO,2020-08-11,Grocery & pharmacy,8.0
NO,2020-08-12,Grocery & pharmacy,11.0
NO,2020-08-13,Grocery & pharmacy,12.0
NO,2020-08-14,Grocery & pharmacy,3.0
NO,2020-08-15,Grocery & pharmacy,1.0
NO,2020-08-16,Grocery & pharmacy,35.0
NO,2020-08-17,Grocery & pharmacy,9.0
NO,2020-08-18,Grocery & pharmacy,6.0
NO,2020-08-19,Grocery & pharmacy,9.0
NO,2020-08-20,Grocery & pharmacy,7.0
NO,2020-08-21,Grocery & pharmacy,0.0
NO,2020-08-22,Grocery & pharmacy,1.0
NO,2020-08-23,Grocery & pharmacy,18.0
NO,2020-08-24,Grocery & pharmacy,2.0
NO,2020-08-25,Grocery & pharmacy,3.0
NO,2020-08-26,Grocery & pharmacy,3.0
NO,2020-08-27,Grocery & pharmacy,4.0
NO,2020-08-28,Grocery & pharmacy,2.0
NO,2020-08-29,Grocery & pharmacy,-1.0
NO,2020-08-30,Grocery & pharmacy,21.0
NO,2020-08-31,Grocery & pharmacy,3.0
NO,2020-09-01,Grocery & pharmacy,4.0
NO,2020-09-02,Grocery & pharmacy,3.0
NO,2020-09-03,Grocery & pharmacy,3.0
NO,2020-09-04,Grocery & pharmacy,2.0
NO,2020-09-05,Grocery & pharmacy,-2.0
NO,2020-09-06,Grocery & pharmacy,13.0
NO,2020-09-07,Grocery & pharmacy,0.0
NO,2020-09-08,Grocery & pharmacy,1.0
NO,2020-09-09,Grocery & pharmacy,0.0
NO,2020-09-10,Grocery & pharmacy,5.0
NO,2020-09-11,Grocery & pharmacy,2.0
NO,2020-09-12,Grocery & pharmacy,-1.0
NO,2020-09-13,Grocery & pharmacy,9.0
NO,2020-09-14,Grocery & pharmacy,1.0
NO,2020-09-15,Grocery & pharmacy,3.0
NO,2020-09-16,Grocery & pharmacy,1.0
NO,2020-09-17,Grocery & pharmacy,4.0
NO,2020-09-18,Grocery & pharmacy,3.0
NO,2020-09-19,Grocery & pharmacy,-1.0
NO,2020-09-20,Grocery & pharmacy,12.0
NO,2020-09-21,Grocery & pharmacy,1.0
NO,2020-09-22,Grocery & pharmacy,2.0
NO,2020-09-23,Grocery & pharmacy,0.0
NO,2020-09-24,Grocery & pharmacy,0.0
NO,2020-09-25,Grocery & pharmacy,1.0
NO,2020-09-26,Grocery & pharmacy,-1.0
NO,2020-09-27,Grocery & pharmacy,7.0
NO,2020-09-28,Grocery & pharmacy,0.0
NO,2020-09-29,Grocery & pharmacy,0.0
NO,2020-09-30,Grocery & pharmacy,4.0
NO,2020-10-01,Grocery & pharmacy,4.0
NO,2020-10-02,Grocery & pharmacy,1.0
NO,2020-10-03,Grocery & pharmacy,-2.0
NO,2020-10-04,Grocery & pharmacy,0.0
NO,2020-10-05,Grocery & pharmacy,4.0
NO,2020-10-06,Grocery & pharmacy,2.0
NO,2020-10-07,Grocery & pharmacy,3.0
NO,2020-10-08,Grocery & pharmacy,4.0
NO,2020-10-09,Grocery & pharmacy,0.0
NO,2020-10-10,Grocery & pharmacy,-3.0
NO,2020-10-11,Grocery & pharmacy,6.0
NO,2020-10-12,Grocery & pharmacy,3.0
NO,2020-10-13,Grocery & pharmacy,3.0
NO,2020-10-14,Grocery & pharmacy,3.0
NO,2020-10-15,Grocery & pharmacy,5.0
NO,2020-10-16,Grocery & pharmacy,3.0
NO,2020-10-17,Grocery & pharmacy,1.0
NO,2020-10-18,Grocery & pharmacy,3.0
NO,2020-10-19,Grocery & pharmacy,4.0
NO,2020-10-20,Grocery & pharmacy,0.0
NO,2020-10-21,Grocery & pharmacy,3.0
NO,2020-10-22,Grocery & pharmacy,8.0
NO,2020-10-23,Grocery & pharmacy,3.0
NO,2020-10-24,Grocery & pharmacy,2.0
NO,2020-10-25,Grocery & pharmacy,0.0
NO,2020-10-26,Grocery & pharmacy,2.0
NO,2020-10-27,Grocery & pharmacy,3.0
NO,2020-10-28,Grocery & pharmacy,2.0
NO,2020-10-29,Grocery & pharmacy,4.0
NO,2020-10-30,Grocery & pharmacy,2.0
NO,2020-10-31,Grocery & pharmacy,1.0
NO,2020-11-01,Grocery & pharmacy,-9.0
NO,2020-11-02,Grocery & pharmacy,-2.0
NO,2020-11-03,Grocery & pharmacy,1.0
NO,2020-11-04,Grocery & pharmacy,-1.0
NO,2020-11-05,Grocery & pharmacy,1.0
NO,2020-11-06,Grocery & pharmacy,-1.0
NO,2020-11-07,Grocery & pharmacy,-1.0
NO,2020-11-08,Grocery & pharmacy,-7.0
NO,2020-11-09,Grocery & pharmacy,-5.0
NO,2020-11-10,Grocery & pharmacy,-1.0
NO,2020-11-11,Grocery & pharmacy,-2.0
NO,2020-11-12,Grocery & pharmacy,7.0
NO,2020-11-13,Grocery & pharmacy,0.0
NO,2020-11-14,Grocery & pharmacy,-1.0
NO,2020-11-15,Grocery & pharmacy,-14.0
NO,2020-11-16,Grocery & pharmacy,-2.0
NO,2020-11-17,Grocery & pharmacy,-1.0
NO,2020-11-18,Grocery & pharmacy,-2.0
NO,2020-11-19,Grocery & pharmacy,3.0
NO,2020-11-20,Grocery & pharmacy,3.0
NO,2020-11-21,Grocery & pharmacy,0.0
NO,2020-11-22,Grocery & pharmacy,-13.0
NO,2020-11-23,Grocery & pharmacy,3.0
NO,2020-11-24,Grocery & pharmacy,4.0
NO,2020-11-25,Grocery & pharmacy,5.0
NO,2020-11-26,Grocery & pharmacy,8.0
NO,2020-11-27,Grocery & pharmacy,5.0
NO,2020-11-28,Grocery & pharmacy,2.0
NO,2020-11-29,Grocery & pharmacy,-12.0
NO,2020-11-30,Grocery & pharmacy,6.0
NO,2020-12-01,Grocery & pharmacy,8.0
NO,2020-12-02,Grocery & pharmacy,5.0
NO,2020-12-03,Grocery & pharmacy,6.0
NO,2020-12-04,Grocery & pharmacy,3.0
NO,2020-12-05,Grocery & pharmacy,1.0
NO,2020-12-06,Grocery & pharmacy,46.0
NO,2020-12-07,Grocery & pharmacy,2.0
NO,2020-12-08,Grocery & pharmacy,5.0
NO,2020-12-09,Grocery & pharmacy,4.0
NO,2020-12-10,Grocery & pharmacy,9.0
NO,2020-12-11,Grocery & pharmacy,5.0
NO,2020-12-12,Grocery & pharmacy,2.0
NO,2020-12-13,Grocery & pharmacy,95.0
NO,2020-12-14,Grocery & pharmacy,4.0
NO,2020-12-15,Grocery & pharmacy,10.0
NO,2020-12-16,Grocery & pharmacy,11.0
NO,2020-12-17,Grocery & pharmacy,12.0
NO,2020-12-18,Grocery & pharmacy,3.0
NO,2020-12-19,Grocery & pharmacy,0.0
NO,2020-12-20,Grocery & pharmacy,127.0
NO,2020-12-21,Grocery & pharmacy,22.0
NO,2020-12-22,Grocery & pharmacy,33.0
NO,2020-12-23,Grocery & pharmacy,36.0
NO,2020-12-24,Grocery & pharmacy,-39.0
NO,2020-12-25,Grocery & pharmacy,-92.0
NO,2020-12-26,Grocery & pharmacy,-83.0
NO,2020-12-27,Grocery & pharmacy,-9.0
NO,2020-12-28,Grocery & pharmacy,2.0
NO,2020-12-29,Grocery & pharmacy,1.0
NO,2020-12-30,Grocery & pharmacy,19.0
NO,2020-12-31,Grocery & pharmacy,-12.0
NO,2021-01-01,Grocery & pharmacy,-89.0
NO,2021-01-02,Grocery & pharmacy,-14.0
NO,2021-01-03,Grocery & pharmacy,-18.0
NO,2021-01-04,Grocery & pharmacy,-7.0
NO,2021-01-05,Grocery & pharmacy,-8.0
NO,2021-01-06,Grocery & pharmacy,-10.0
NO,2021-01-07,Grocery & pharmacy,-10.0
NO,2021-01-08,Grocery & pharmacy,-11.0
NO,2021-01-09,Grocery & pharmacy,-11.0
NO,2021-01-10,Grocery & pharmacy,-22.0
NO,2021-01-11,Grocery & pharmacy,-11.0
NO,2021-01-12,Grocery & pharmacy,-7.0
NO,2021-01-13,Grocery & pharmacy,-9.0
NO,2021-01-14,Grocery & pharmacy,-6.0
NO,2021-01-15,Grocery & pharmacy,-10.0
NO,2021-01-16,Grocery & pharmacy,-12.0
NO,2021-01-17,Grocery & pharmacy,-26.0
NO,2021-01-18,Grocery & pharmacy,-12.0
NO,2021-01-19,Grocery & pharmacy,-8.0
NO,2021-01-20,Grocery & pharmacy,-8.0
NO,2021-01-21,Grocery & pharmacy,-9.0
NO,2021-01-22,Grocery & pharmacy,-8.0
NO,2021-01-23,Grocery & pharmacy,-9.0
NO,2021-01-24,Grocery & pharmacy,-23.0
NO,2021-01-25,Grocery & pharmacy,-11.0
NO,2021-01-26,Grocery & pharmacy,-11.0
NO,2021-01-27,Grocery & pharmacy,-10.0
NO,2021-01-28,Grocery & pharmacy,-8.0
NO,2021-01-29,Grocery & pharmacy,-7.0
NO,2021-01-30,Grocery & pharmacy,-11.0
NO,2021-01-31,Grocery & pharmacy,-19.0
NO,2021-02-01,Grocery & pharmacy,-10.0
NO,2021-02-02,Grocery & pharmacy,-9.0
NO,2021-02-03,Grocery & pharmacy,-8.0
NO,2021-02-04,Grocery & pharmacy,-6.0
NO,2021-02-05,Grocery & pharmacy,-6.0
NO,2021-02-06,Grocery & pharmacy,-8.0
NO,2021-02-07,Grocery & pharmacy,-15.0
NO,2021-02-08,Grocery & pharmacy,-10.0
NO,2021-02-09,Grocery & pharmacy,-7.0
NO,2021-02-10,Grocery & pharmacy,-7.0
NO,2021-02-11,Grocery & pharmacy,-1.0
NO,2021-02-12,Grocery & pharmacy,-1.0
NO,2021-02-13,Grocery & pharmacy,0.0
NO,2021-02-14,Grocery & pharmacy,-8.0
NO,2021-02-15,Grocery & pharmacy,-9.0
NO,2021-02-16,Grocery & pharmacy,-5.0
NO,2021-02-17,Grocery & pharmacy,-6.0
NO,2021-02-18,Grocery & pharmacy,1.0
NO,2021-02-19,Grocery & pharmacy,1.0
NO,2021-02-20,Grocery & pharmacy,-3.0
NO,2021-02-21,Grocery & pharmacy,-8.0
NO,2021-02-22,Grocery & pharmacy,-2.0
NO,2021-02-23,Grocery & pharmacy,0.0
NO,2021-02-24,Grocery & pharmacy,0.0
NO,2021-02-25,Grocery & pharmacy,1.0
NO,2021-02-26,Grocery & pharmacy,0.0
NO,2021-02-27,Grocery & pharmacy,-5.0
NO,2021-02-28,Grocery & pharmacy,6.0
NO,2021-03-01,Grocery & pharmacy,0.0
NO,2021-03-02,Grocery & pharmacy,1.0
NO,2021-03-03,Grocery & pharmacy,-1.0
NO,2021-03-04,Grocery & pharmacy,0.0
NO,2021-03-05,Grocery & pharmacy,-2.0
NO,2021-03-06,Grocery & pharmacy,-6.0
NO,2021-03-07,Grocery & pharmacy,-2.0
NO,2021-03-08,Grocery & pharmacy,0.0
NO,2021-03-09,Grocery & pharmacy,-1.0
NO,2021-03-10,Grocery & pharmacy,-3.0
NO,2021-03-11,Grocery & pharmacy,-5.0
NO,2021-03-12,Grocery & pharmacy,3.0
NO,2021-03-13,Grocery & pharmacy,-3.0
NO,2021-03-14,Grocery & pharmacy,-1.0
NO,2021-03-15,Grocery & pharmacy,0.0
NO,2021-03-16,Grocery & pharmacy,1.0
NO,2021-03-17,Grocery & pharmacy,0.0
NO,2021-03-18,Grocery & pharmacy,5.0
NO,2021-03-19,Grocery & pharmacy,2.0
NO,2021-03-20,Grocery & pharmacy,-2.0
NO,2021-03-21,Grocery & pharmacy,-2.0
NO,2021-03-22,Grocery & pharmacy,0.0
NO,2021-03-23,Grocery & pharmacy,2.0
NO,2021-03-24,Grocery & pharmacy,5.0
NO,2021-03-25,Grocery & pharmacy,8.0
NO,2021-03-26,Grocery & pharmacy,1.0
NO,2021-03-27,Grocery & pharmacy,-3.0
NO,2021-03-28,Grocery & pharmacy,-7.0
NO,2021-03-29,Grocery & pharmacy,6.0
NO,2021-03-30,Grocery & pharmacy,19.0
NO,2021-03-31,Grocery & pharmacy,38.0
NO,2021-04-01,Grocery & pharmacy,-76.0
NO,2021-04-02,Grocery & pharmacy,-78.0
NO,2021-04-03,Grocery & pharmacy,-8.0
NO,2021-04-04,Grocery & pharmacy,-14.0
NO,2021-04-05,Grocery & pharmacy,-76.0
NO,2021-04-06,Grocery & pharmacy,13.0
NO,2021-04-07,Grocery & pharmacy,1.0
NO,2021-04-08,Grocery & pharmacy,-1.0
NO,2021-04-09,Grocery & pharmacy,-1.0
NO,2021-04-10,Grocery & pharmacy,-2.0
NO,2021-04-11,Grocery & pharmacy,-1.0
NO,2021-04-12,Grocery & pharmacy,-1.0
NO,2021-04-13,Grocery & pharmacy,3.0
NO,2021-04-14,Grocery & pharmacy,3.0
NO,2021-04-15,Grocery & pharmacy,7.0
NO,2021-04-16,Grocery & pharmacy,4.0
NO,2021-04-17,Grocery & pharmacy,0.0
NO,2021-04-18,Grocery & pharmacy,21.0
