geo_type,region,transportation_type,alternative_name,sub-region,country,date,val
sub-region,Vestland,transit,NA,NA,Norway,2020-12-27,50.79
sub-region,Viken,driving,NA,NA,Norway,2020-12-27,89.74
sub-region,Viken,walking,NA,NA,Norway,2020-12-27,77.08
sub-region,Viken,transit,NA,NA,Norway,2020-12-27,74.77
country/region,Norway,driving,Norge,NA,NA,2020-12-28,99.17
country/region,Norway,transit,Norge,NA,NA,2020-12-28,56.4
country/region,Norway,walking,Norge,NA,NA,2020-12-28,69.68
city,Oslo,driving,NA,NA,Norway,2020-12-28,69.09
city,Oslo,transit,NA,NA,Norway,2020-12-28,46
city,Oslo,walking,NA,NA,Norway,2020-12-28,46.72
sub-region,Agder,driving,NA,NA,Norway,2020-12-28,122.4
sub-region,Agder,walking,NA,NA,Norway,2020-12-28,99.48
sub-region,Innlandet,driving,NA,NA,Norway,2020-12-28,153.39
sub-region,Innlandet,walking,NA,NA,Norway,2020-12-28,104.25
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2020-12-28,104.09
sub-region,Nordland,driving,NA,NA,Norway,2020-12-28,89.94
sub-region,Rogaland,driving,NA,NA,Norway,2020-12-28,98.54
sub-region,Rogaland,walking,NA,NA,Norway,2020-12-28,104.13
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2020-12-28,71.57
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2020-12-28,46.97
sub-region,Trøndelag,driving,NA,NA,Norway,2020-12-28,83.23
sub-region,Trøndelag,walking,NA,NA,Norway,2020-12-28,63.17
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2020-12-28,115.89
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2020-12-28,91.86
sub-region,Vestland,driving,NA,NA,Norway,2020-12-28,87.26
sub-region,Vestland,walking,NA,NA,Norway,2020-12-28,63.21
sub-region,Vestland,transit,NA,NA,Norway,2020-12-28,48.01
sub-region,Viken,driving,NA,NA,Norway,2020-12-28,111.31
sub-region,Viken,walking,NA,NA,Norway,2020-12-28,108.2
sub-region,Viken,transit,NA,NA,Norway,2020-12-28,78.22
country/region,Norway,driving,Norge,NA,NA,2020-12-29,95.72
country/region,Norway,transit,Norge,NA,NA,2020-12-29,58.6
country/region,Norway,walking,Norge,NA,NA,2020-12-29,71.33
city,Oslo,driving,NA,NA,Norway,2020-12-29,72.65
city,Oslo,transit,NA,NA,Norway,2020-12-29,51.94
city,Oslo,walking,NA,NA,Norway,2020-12-29,50.96
sub-region,Agder,driving,NA,NA,Norway,2020-12-29,121.87
sub-region,Agder,walking,NA,NA,Norway,2020-12-29,97.84
sub-region,Innlandet,driving,NA,NA,Norway,2020-12-29,154.86
sub-region,Innlandet,walking,NA,NA,Norway,2020-12-29,115.3
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2020-12-29,103.78
sub-region,Nordland,driving,NA,NA,Norway,2020-12-29,75.39
sub-region,Rogaland,driving,NA,NA,Norway,2020-12-29,95.98
sub-region,Rogaland,walking,NA,NA,Norway,2020-12-29,101.54
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2020-12-29,68.77
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2020-12-29,47.09
sub-region,Trøndelag,driving,NA,NA,Norway,2020-12-29,75.43
sub-region,Trøndelag,walking,NA,NA,Norway,2020-12-29,58.2
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2020-12-29,105.83
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2020-12-29,87.4
sub-region,Vestland,driving,NA,NA,Norway,2020-12-29,88.29
sub-region,Vestland,walking,NA,NA,Norway,2020-12-29,68.55
sub-region,Vestland,transit,NA,NA,Norway,2020-12-29,60.43
sub-region,Viken,driving,NA,NA,Norway,2020-12-29,103.27
sub-region,Viken,walking,NA,NA,Norway,2020-12-29,106.64
sub-region,Viken,transit,NA,NA,Norway,2020-12-29,70.28
country/region,Norway,driving,Norge,NA,NA,2020-12-30,111.61
country/region,Norway,transit,Norge,NA,NA,2020-12-30,61.53
country/region,Norway,walking,Norge,NA,NA,2020-12-30,72.82
city,Oslo,driving,NA,NA,Norway,2020-12-30,77.73
city,Oslo,transit,NA,NA,Norway,2020-12-30,52.38
city,Oslo,walking,NA,NA,Norway,2020-12-30,51.02
sub-region,Agder,driving,NA,NA,Norway,2020-12-30,135.98
sub-region,Agder,walking,NA,NA,Norway,2020-12-30,96.72
sub-region,Innlandet,driving,NA,NA,Norway,2020-12-30,199.09
sub-region,Innlandet,walking,NA,NA,Norway,2020-12-30,128.65
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2020-12-30,111.03
sub-region,Nordland,driving,NA,NA,Norway,2020-12-30,86.97
sub-region,Rogaland,driving,NA,NA,Norway,2020-12-30,98.9
sub-region,Rogaland,walking,NA,NA,Norway,2020-12-30,96.46
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2020-12-30,75.27
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2020-12-30,44.82
sub-region,Trøndelag,driving,NA,NA,Norway,2020-12-30,81.03
sub-region,Trøndelag,walking,NA,NA,Norway,2020-12-30,57.35
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2020-12-30,124.79
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2020-12-30,103.41
sub-region,Vestland,driving,NA,NA,Norway,2020-12-30,89.02
sub-region,Vestland,walking,NA,NA,Norway,2020-12-30,63.08
sub-region,Vestland,transit,NA,NA,Norway,2020-12-30,56.9
sub-region,Viken,driving,NA,NA,Norway,2020-12-30,132.13
sub-region,Viken,walking,NA,NA,Norway,2020-12-30,113.04
sub-region,Viken,transit,NA,NA,Norway,2020-12-30,80.88
country/region,Norway,driving,Norge,NA,NA,2020-12-31,80.24
country/region,Norway,transit,Norge,NA,NA,2020-12-31,57.11
country/region,Norway,walking,Norge,NA,NA,2020-12-31,84.07
city,Oslo,driving,NA,NA,Norway,2020-12-31,64.22
city,Oslo,transit,NA,NA,Norway,2020-12-31,61.61
city,Oslo,walking,NA,NA,Norway,2020-12-31,62.68
sub-region,Agder,driving,NA,NA,Norway,2020-12-31,105.92
sub-region,Agder,walking,NA,NA,Norway,2020-12-31,115.06
sub-region,Innlandet,driving,NA,NA,Norway,2020-12-31,114.75
sub-region,Innlandet,walking,NA,NA,Norway,2020-12-31,117.96
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2020-12-31,83.57
sub-region,Nordland,driving,NA,NA,Norway,2020-12-31,73.44
sub-region,Rogaland,driving,NA,NA,Norway,2020-12-31,89.35
sub-region,Rogaland,walking,NA,NA,Norway,2020-12-31,133.06
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2020-12-31,67.52
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2020-12-31,60.64
sub-region,Trøndelag,driving,NA,NA,Norway,2020-12-31,59.72
sub-region,Trøndelag,walking,NA,NA,Norway,2020-12-31,55.56
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2020-12-31,85.15
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2020-12-31,119.47
sub-region,Vestland,driving,NA,NA,Norway,2020-12-31,76.93
sub-region,Vestland,walking,NA,NA,Norway,2020-12-31,80.02
sub-region,Vestland,transit,NA,NA,Norway,2020-12-31,41.06
sub-region,Viken,driving,NA,NA,Norway,2020-12-31,83.96
sub-region,Viken,walking,NA,NA,Norway,2020-12-31,119.08
sub-region,Viken,transit,NA,NA,Norway,2020-12-31,70.63
country/region,Norway,driving,Norge,NA,NA,2021-01-01,66.62
country/region,Norway,transit,Norge,NA,NA,2021-01-01,44.39
country/region,Norway,walking,Norge,NA,NA,2021-01-01,48.85
city,Oslo,driving,NA,NA,Norway,2021-01-01,45.4
city,Oslo,transit,NA,NA,Norway,2021-01-01,34.94
city,Oslo,walking,NA,NA,Norway,2021-01-01,32.68
sub-region,Agder,driving,NA,NA,Norway,2021-01-01,93.81
sub-region,Agder,walking,NA,NA,Norway,2021-01-01,82.62
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-01,110.97
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-01,78.44
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-01,79.02
sub-region,Nordland,driving,NA,NA,Norway,2021-01-01,70.72
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-01,65.87
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-01,66.61
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-01,56.31
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-01,33.79
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-01,53.12
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-01,39.61
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-01,79.04
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-01,70.9
sub-region,Vestland,driving,NA,NA,Norway,2021-01-01,60.97
sub-region,Vestland,walking,NA,NA,Norway,2021-01-01,44.96
sub-region,Vestland,transit,NA,NA,Norway,2021-01-01,45.13
sub-region,Viken,driving,NA,NA,Norway,2021-01-01,68.82
sub-region,Viken,walking,NA,NA,Norway,2021-01-01,68.95
sub-region,Viken,transit,NA,NA,Norway,2021-01-01,62
country/region,Norway,driving,Norge,NA,NA,2021-01-02,91.98
country/region,Norway,transit,Norge,NA,NA,2021-01-02,61.82
country/region,Norway,walking,Norge,NA,NA,2021-01-02,64.66
city,Oslo,driving,NA,NA,Norway,2021-01-02,67.11
city,Oslo,transit,NA,NA,Norway,2021-01-02,55.85
city,Oslo,walking,NA,NA,Norway,2021-01-02,51.72
sub-region,Agder,driving,NA,NA,Norway,2021-01-02,105.34
sub-region,Agder,walking,NA,NA,Norway,2021-01-02,94.03
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-02,146.82
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-02,86.59
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-02,91.31
sub-region,Nordland,driving,NA,NA,Norway,2021-01-02,86.79
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-02,82.59
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-02,84.08
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-02,62.22
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-02,40.08
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-02,70.79
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-02,46.34
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-02,91.95
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-02,90.48
sub-region,Vestland,driving,NA,NA,Norway,2021-01-02,81.71
sub-region,Vestland,walking,NA,NA,Norway,2021-01-02,55.07
sub-region,Vestland,transit,NA,NA,Norway,2021-01-02,59.59
sub-region,Viken,driving,NA,NA,Norway,2021-01-02,110.45
sub-region,Viken,walking,NA,NA,Norway,2021-01-02,95.39
sub-region,Viken,transit,NA,NA,Norway,2021-01-02,84.13
country/region,Norway,driving,Norge,NA,NA,2021-01-03,93.05
country/region,Norway,transit,Norge,NA,NA,2021-01-03,64.32
country/region,Norway,walking,Norge,NA,NA,2021-01-03,68.22
city,Oslo,driving,NA,NA,Norway,2021-01-03,81.73
city,Oslo,transit,NA,NA,Norway,2021-01-03,57.81
city,Oslo,walking,NA,NA,Norway,2021-01-03,57.99
sub-region,Agder,driving,NA,NA,Norway,2021-01-03,100.06
sub-region,Agder,walking,NA,NA,Norway,2021-01-03,85.31
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-03,125.33
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-03,68.69
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-03,92.43
sub-region,Nordland,driving,NA,NA,Norway,2021-01-03,77.04
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-03,90.18
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-03,82.37
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-03,69.39
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-03,42.9
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-03,75.82
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-03,50.88
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-03,95.42
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-03,78.38
sub-region,Vestland,driving,NA,NA,Norway,2021-01-03,87.71
sub-region,Vestland,walking,NA,NA,Norway,2021-01-03,64.24
sub-region,Vestland,transit,NA,NA,Norway,2021-01-03,65.8
sub-region,Viken,driving,NA,NA,Norway,2021-01-03,105.97
sub-region,Viken,walking,NA,NA,Norway,2021-01-03,107.66
sub-region,Viken,transit,NA,NA,Norway,2021-01-03,84.03
country/region,Norway,driving,Norge,NA,NA,2021-01-04,86.16
country/region,Norway,transit,Norge,NA,NA,2021-01-04,63.15
country/region,Norway,walking,Norge,NA,NA,2021-01-04,79.97
city,Oslo,driving,NA,NA,Norway,2021-01-04,81.07
city,Oslo,transit,NA,NA,Norway,2021-01-04,58.27
city,Oslo,walking,NA,NA,Norway,2021-01-04,66.08
sub-region,Agder,driving,NA,NA,Norway,2021-01-04,101.11
sub-region,Agder,walking,NA,NA,Norway,2021-01-04,89.78
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-04,84.2
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-04,78.68
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-04,99.27
sub-region,Nordland,driving,NA,NA,Norway,2021-01-04,71.55
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-04,86.55
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-04,96.08
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-04,71.16
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-04,52.97
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-04,77.26
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-04,65.72
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-04,85.48
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-04,91.31
sub-region,Vestland,driving,NA,NA,Norway,2021-01-04,85.65
sub-region,Vestland,walking,NA,NA,Norway,2021-01-04,77.7
sub-region,Vestland,transit,NA,NA,Norway,2021-01-04,71.73
sub-region,Viken,driving,NA,NA,Norway,2021-01-04,93.01
sub-region,Viken,walking,NA,NA,Norway,2021-01-04,116.42
sub-region,Viken,transit,NA,NA,Norway,2021-01-04,81.62
country/region,Norway,driving,Norge,NA,NA,2021-01-05,84.76
country/region,Norway,transit,Norge,NA,NA,2021-01-05,68.05
country/region,Norway,walking,Norge,NA,NA,2021-01-05,80.11
city,Oslo,driving,NA,NA,Norway,2021-01-05,83.05
city,Oslo,transit,NA,NA,Norway,2021-01-05,67.85
city,Oslo,walking,NA,NA,Norway,2021-01-05,64.14
sub-region,Agder,driving,NA,NA,Norway,2021-01-05,89.62
sub-region,Agder,walking,NA,NA,Norway,2021-01-05,98.21
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-05,83.49
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-05,85.06
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-05,86.35
sub-region,Nordland,driving,NA,NA,Norway,2021-01-05,81.98
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-05,86.53
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-05,108.38
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-05,74.35
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-05,53.86
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-05,73.65
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-05,67.71
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-05,85.54
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-05,102.92
sub-region,Vestland,driving,NA,NA,Norway,2021-01-05,85.07
sub-region,Vestland,walking,NA,NA,Norway,2021-01-05,82.06
sub-region,Vestland,transit,NA,NA,Norway,2021-01-05,68.58
sub-region,Viken,driving,NA,NA,Norway,2021-01-05,89.91
sub-region,Viken,walking,NA,NA,Norway,2021-01-05,111.16
sub-region,Viken,transit,NA,NA,Norway,2021-01-05,81.62
country/region,Norway,driving,Norge,NA,NA,2021-01-06,82.26
country/region,Norway,transit,Norge,NA,NA,2021-01-06,62.5
country/region,Norway,walking,Norge,NA,NA,2021-01-06,77.83
city,Oslo,driving,NA,NA,Norway,2021-01-06,79.4
city,Oslo,transit,NA,NA,Norway,2021-01-06,63.48
city,Oslo,walking,NA,NA,Norway,2021-01-06,60.81
sub-region,Agder,driving,NA,NA,Norway,2021-01-06,92.36
sub-region,Agder,walking,NA,NA,Norway,2021-01-06,92.24
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-06,78.83
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-06,81.75
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-06,80.46
sub-region,Nordland,driving,NA,NA,Norway,2021-01-06,75.41
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-06,86.96
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-06,105.5
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-06,71.45
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-06,55.96
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-06,75.86
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-06,75.75
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-06,82.81
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-06,95.38
sub-region,Vestland,driving,NA,NA,Norway,2021-01-06,77.51
sub-region,Vestland,walking,NA,NA,Norway,2021-01-06,83.11
sub-region,Vestland,transit,NA,NA,Norway,2021-01-06,66.45
sub-region,Viken,driving,NA,NA,Norway,2021-01-06,88.23
sub-region,Viken,walking,NA,NA,Norway,2021-01-06,106.71
sub-region,Viken,transit,NA,NA,Norway,2021-01-06,75.36
country/region,Norway,driving,Norge,NA,NA,2021-01-07,84.1
country/region,Norway,transit,Norge,NA,NA,2021-01-07,61.21
country/region,Norway,walking,Norge,NA,NA,2021-01-07,80.24
city,Oslo,driving,NA,NA,Norway,2021-01-07,78.9
city,Oslo,transit,NA,NA,Norway,2021-01-07,61.53
city,Oslo,walking,NA,NA,Norway,2021-01-07,63.99
sub-region,Agder,driving,NA,NA,Norway,2021-01-07,97.13
sub-region,Agder,walking,NA,NA,Norway,2021-01-07,105.07
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-07,83.22
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-07,83.7
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-07,81.83
sub-region,Nordland,driving,NA,NA,Norway,2021-01-07,70.9
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-07,90.37
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-07,108.59
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-07,74.19
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-07,54.64
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-07,79.49
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-07,80.72
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-07,88.1
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-07,100.83
sub-region,Vestland,driving,NA,NA,Norway,2021-01-07,81.52
sub-region,Vestland,walking,NA,NA,Norway,2021-01-07,81.46
sub-region,Vestland,transit,NA,NA,Norway,2021-01-07,56.26
sub-region,Viken,driving,NA,NA,Norway,2021-01-07,88.9
sub-region,Viken,walking,NA,NA,Norway,2021-01-07,107.45
sub-region,Viken,transit,NA,NA,Norway,2021-01-07,76.89
country/region,Norway,driving,Norge,NA,NA,2021-01-08,87.99
country/region,Norway,transit,Norge,NA,NA,2021-01-08,63.24
country/region,Norway,walking,Norge,NA,NA,2021-01-08,78.97
city,Oslo,driving,NA,NA,Norway,2021-01-08,82.38
city,Oslo,transit,NA,NA,Norway,2021-01-08,64.63
city,Oslo,walking,NA,NA,Norway,2021-01-08,65.08
sub-region,Agder,driving,NA,NA,Norway,2021-01-08,101.41
sub-region,Agder,walking,NA,NA,Norway,2021-01-08,103.43
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-08,100.07
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-08,86.47
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-08,93.29
sub-region,Nordland,driving,NA,NA,Norway,2021-01-08,73.66
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-08,89.45
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-08,100.96
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-08,73.91
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-08,47.63
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-08,80.43
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-08,71.21
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-08,89.47
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-08,93.18
sub-region,Vestland,driving,NA,NA,Norway,2021-01-08,82.94
sub-region,Vestland,walking,NA,NA,Norway,2021-01-08,80.79
sub-region,Vestland,transit,NA,NA,Norway,2021-01-08,58.85
sub-region,Viken,driving,NA,NA,Norway,2021-01-08,92.4
sub-region,Viken,walking,NA,NA,Norway,2021-01-08,107.57
sub-region,Viken,transit,NA,NA,Norway,2021-01-08,74.86
country/region,Norway,driving,Norge,NA,NA,2021-01-09,75.04
country/region,Norway,transit,Norge,NA,NA,2021-01-09,59.79
country/region,Norway,walking,Norge,NA,NA,2021-01-09,73.28
city,Oslo,driving,NA,NA,Norway,2021-01-09,73.48
city,Oslo,transit,NA,NA,Norway,2021-01-09,59.91
city,Oslo,walking,NA,NA,Norway,2021-01-09,65.7
sub-region,Agder,driving,NA,NA,Norway,2021-01-09,93.73
sub-region,Agder,walking,NA,NA,Norway,2021-01-09,87.84
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-09,79.16
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-09,68.69
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-09,71.15
sub-region,Nordland,driving,NA,NA,Norway,2021-01-09,68.56
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-09,75.02
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-09,84.41
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-09,68.94
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-09,60.99
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-09,69.87
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-09,62.55
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-09,76.91
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-09,85.26
sub-region,Vestland,driving,NA,NA,Norway,2021-01-09,67.73
sub-region,Vestland,walking,NA,NA,Norway,2021-01-09,71.62
sub-region,Vestland,transit,NA,NA,Norway,2021-01-09,57.55
sub-region,Viken,driving,NA,NA,Norway,2021-01-09,77.72
sub-region,Viken,walking,NA,NA,Norway,2021-01-09,96.56
sub-region,Viken,transit,NA,NA,Norway,2021-01-09,70.68
country/region,Norway,driving,Norge,NA,NA,2021-01-10,83.6
country/region,Norway,transit,Norge,NA,NA,2021-01-10,66.19
country/region,Norway,walking,Norge,NA,NA,2021-01-10,74.03
city,Oslo,driving,NA,NA,Norway,2021-01-10,81.97
city,Oslo,transit,NA,NA,Norway,2021-01-10,63.08
city,Oslo,walking,NA,NA,Norway,2021-01-10,67.94
sub-region,Agder,driving,NA,NA,Norway,2021-01-10,97.17
sub-region,Agder,walking,NA,NA,Norway,2021-01-10,91.13
sub-region,Innlandet,driving,NA,NA,Norway,2021-01-10,92.47
sub-region,Innlandet,walking,NA,NA,Norway,2021-01-10,75.13
sub-region,Møre og Romsdal,driving,NA,NA,Norway,2021-01-10,75.64
sub-region,Nordland,driving,NA,NA,Norway,2021-01-10,83.43
sub-region,Rogaland,driving,NA,NA,Norway,2021-01-10,79.04
sub-region,Rogaland,walking,NA,NA,Norway,2021-01-10,83.62
sub-region,Troms og Finnmark,driving,NA,NA,Norway,2021-01-10,72.33
sub-region,Troms og Finnmark,walking,NA,NA,Norway,2021-01-10,48.35
sub-region,Trøndelag,driving,NA,NA,Norway,2021-01-10,75.63
sub-region,Trøndelag,walking,NA,NA,Norway,2021-01-10,65.69
sub-region,Vestfold og Telemark,driving,NA,NA,Norway,2021-01-10,84.11
sub-region,Vestfold og Telemark,walking,NA,NA,Norway,2021-01-10,76.02
sub-region,Vestland,driving,NA,NA,Norway,2021-01-10,73.19
sub-region,Vestland,walking,NA,NA,Norway,2021-01-10,66.31
